arm,seed,step,E0/n,E0/success,E0/mean_steps,E1v/n,E1v/success,E1v/mean_steps,E2v/n,E2v/success,E2v/mean_steps,E3v/n,E3v/success,E3v/mean_steps,E4v/n,E4v/success,E4v/mean_steps,E6/n,E6/success,E6/mean_steps,E7/n,E7/success,E7/mean_steps
A,19,184320,282,0.01773049645390071,207.00709219858157,100,0.0,134.54,100,0.0,126.0,100,0.0,115.22,50,0.0,107.78,250,0.0,125.184,100,0.05,222.27
A,19,245760,282,0.9645390070921985,493.22340425531917,100,0.71,384.47,100,0.74,396.34,100,0.6,338.23,50,0.36,236.3,250,0.708,383.324,100,0.96,495.03
A,19,307200,282,0.0673758865248227,250.8368794326241,100,0.0,128.07,100,0.0,124.1,100,0.0,113.01,50,0.0,103.02,250,0.0,120.528,100,0.04,254.57
A,19,368640,282,0.0070921985815602835,229.81914893617022,100,0.14,261.58,100,0.21,276.02,100,0.18,239.17,50,0.18,204.98,250,0.18,262.076,100,0.01,237.72
A,19,430080,282,0.8333333333333334,476.1737588652482,100,0.33,306.05,100,0.35,301.81,100,0.23,241.94,50,0.16,195.08,250,0.308,278.412,100,0.84,484.59
A,19,491520,282,0.9929078014184397,498.43971631205676,100,0.88,450.75,100,0.89,454.84,100,0.77,405.39,50,0.64,350.38,250,0.892,455.916,100,1.0,500.0
A,19,552960,282,0.9787234042553191,495.1241134751773,100,0.69,382.19,100,0.71,383.2,100,0.54,319.47,50,0.3,220.6,250,0.66,367.332,100,0.99,499.25
A,19,614400,282,0.9787234042553191,494.13475177304963,100,0.55,311.69,100,0.72,380.35,100,0.71,377.53,50,0.74,390.56,250,0.648,350.724,100,1.0,500.0
A,23,61440,282,0.21631205673758866,351.1418439716312,100,0.0,200.21,100,0.01,205.42,100,0.0,181.61,50,0.0,158.86,250,0.0,190.5,100,0.27,368.6
A,23,122880,282,0.1879432624113475,296.1666666666667,100,0.0,134.89,100,0.0,128.91,100,0.0,120.45,50,0.0,102.56,250,0.0,127.972,100,0.13,283.67
A,23,184320,282,0.07801418439716312,269.9503546099291,100,0.01,137.17,100,0.0,129.12,100,0.0,123.88,50,0.0,110.74,250,0.0,129.524,100,0.11,265.08
A,23,245760,282,0.44680851063829785,404.2695035460993,100,0.0,159.73,100,0.0,151.36,100,0.0,137.68,50,0.0,119.98,250,0.0,147.46,100,0.4,399.6
A,23,307200,282,0.31560283687943264,405.64539007092196,100,0.33,278.56,100,0.3,285.36,100,0.22,251.95,50,0.14,192.16,250,0.26,264.656,100,0.28,420.61
A,23,368640,282,0.08156028368794327,333.8014184397163,100,0.41,296.1,100,0.45,298.16,100,0.52,315.86,50,0.5,304.54,250,0.496,316.056,100,0.08,319.69
A,23,430080,282,0.9893617021276596,495.2730496453901,100,0.0,59.49,100,0.0,59.76,100,0.0,55.56,50,0.0,51.62,250,0.0,59.536,100,1.0,500.0
A,23,491520,282,0.4078014184397163,353.92907801418437,100,0.0,107.88,100,0.0,105.38,100,0.0,98.25,50,0.0,88.84,250,0.0,103.784,100,0.41,357.25
A,23,552960,282,0.9716312056737588,491.99645390070924,100,0.0,56.67,100,0.0,56.67,100,0.0,53.96,50,0.0,49.56,250,0.0,56.652,100,0.98,494.16
A,23,614400,282,0.9893617021276596,495.23758865248226,100,0.0,55.13,100,0.0,55.01,100,0.0,53.27,50,0.0,48.84,250,0.0,55.476,100,1.0,500.0
A,24,61440,282,0.8687943262411347,487.21985815602835,100,0.86,441.85,100,0.85,439.35,100,0.78,408.98,50,0.66,357.86,250,0.836,433.424,100,0.92,483.95
A,24,122880,282,0.05673758865248227,246.20212765957447,100,0.0,129.17,100,0.0,140.96,100,0.0,140.71,50,0.0,123.04,250,0.004,140.708,100,0.05,236.14
A,24,184320,282,0.024822695035460994,197.34397163120568,100,0.0,122.67,100,0.0,115.96,100,0.0,111.55,50,0.0,100.6,250,0.0,117.592,100,0.02,186.88
A,24,245760,282,0.6808510638297872,458.5673758865248,100,0.0,212.57,100,0.0,205.84,100,0.0,190.18,50,0.0,160.3,250,0.0,200.992,100,0.68,464.57
A,24,307200,282,0.9893617021276596,497.25531914893617,100,0.88,450.57,100,0.91,463.45,100,0.87,446.23,50,0.84,432.86,250,0.928,471.224,100,1.0,500.0
A,24,368640,282,0.8368794326241135,480.92907801418437,100,0.85,438.28,100,0.83,429.9,100,0.8,417.67,50,0.82,425.32,250,0.86,443.196,100,0.85,484.8
A,24,430080,282,0.9787234042553191,493.4432624113475,100,0.08,106.95,100,0.02,83.74,100,0.04,84.17,50,0.02,72.48,250,0.044,89.56,100,0.99,497.89
A,24,491520,282,0.8546099290780141,483.5354609929078,100,0.0,58.77,100,0.0,63.18,100,0.0,56.58,50,0.0,58.84,250,0.0,59.92,100,0.9,494.27
A,24,552960,282,0.9964539007092199,498.6276595744681,100,0.66,358.76,100,0.73,384.93,100,0.71,376.37,50,0.78,406.16,250,0.68,364.156,100,1.0,500.0
A,24,614400,282,0.9929078014184397,498.1276595744681,100,0.67,359.79,100,0.62,342.8,100,0.67,358.21,50,0.76,396.74,250,0.632,345.78,100,1.0,500.0
A,25,61440,282,0.12056737588652482,293.7659574468085,100,0.0,126.82,100,0.0,123.07,100,0.0,111.02,50,0.0,97.96,250,0.0,118.884,100,0.3,314.23
A,25,122880,282,0.0425531914893617,237.4468085106383,100,0.0,149.43,100,0.0,144.09,100,0.0,137.13,50,0.0,123.76,250,0.004,144.732,100,0.04,233.77
A,25,184320,282,0.6950354609929078,459.5390070921986,100,0.46,339.02,100,0.5,348.0,100,0.38,297.92,50,0.3,233.98,250,0.444,329.108,100,0.74,469.18
A,25,245760,282,0.975177304964539,490.98581560283685,100,0.0,55.94,100,0.0,56.54,100,0.0,54.3,50,0.0,50.24,250,0.0,56.62,100,0.99,499.0
A,25,307200,282,0.9858156028368794,495.9326241134752,100,0.5,293.38,100,0.44,269.34,100,0.42,254.1,50,0.3,197.66,250,0.44,267.516,100,1.0,500.0
A,25,368640,282,0.9822695035460993,492.88652482269504,100,0.0,56.53,100,0.0,56.85,100,0.0,54.75,50,0.0,51.06,250,0.0,57.06,100,1.0,500.0
A,25,430080,282,0.925531914893617,491.34751773049646,100,0.24,174.46,100,0.35,215.82,100,0.37,226.16,50,0.48,271.48,250,0.324,208.464,100,0.93,495.57
A,25,491520,282,0.09219858156028368,345.52127659574467,100,0.01,130.36,100,0.1,170.77,100,0.1,154.54,50,0.32,247.44,250,0.052,141.756,100,0.05,333.15
A,25,552960,282,0.05319148936170213,225.5212765957447,100,0.0,113.81,100,0.0,110.7,100,0.0,105.85,50,0.0,95.62,250,0.0,110.656,100,0.01,216.2
A,25,614400,282,0.9858156028368794,494.5531914893617,100,0.0,59.44,100,0.01,64.56,100,0.0,57.4,50,0.08,90.56,250,0.0,60.404,100,1.0,500.0
A,26,61440,282,0.35106382978723405,371.65602836879435,100,0.01,200.95,100,0.0,184.85,100,0.0,172.53,50,0.0,136.58,250,0.0,186.076,100,0.31,354.12
A,26,122880,282,0.04609929078014184,238.2695035460993,100,0.0,116.83,100,0.0,113.9,100,0.0,107.78,50,0.0,98.8,250,0.0,112.612,100,0.04,241.61
A,26,184320,282,0.04609929078014184,219.47517730496455,100,0.0,109.33,100,0.0,106.94,100,0.0,100.08,50,0.0,91.98,250,0.0,105.2,100,0.09,241.55
A,26,245760,282,0.17375886524822695,289.79787234042556,100,0.0,112.22,100,0.0,109.48,100,0.0,101.79,50,0.0,92.5,250,0.0,107.376,100,0.21,301.2
A,26,307200,282,0.10283687943262411,321.20567375886526,100,0.03,151.67,100,0.03,147.17,100,0.01,123.64,50,0.02,116.24,250,0.024,137.248,100,0.16,332.83
A,26,368640,282,0.9929078014184397,498.4822695035461,100,0.31,203.07,100,0.5,286.49,100,0.36,223.47,50,0.64,343.3,250,0.368,228.516,100,1.0,500.0
A,26,430080,282,0.9822695035460993,494.0,100,0.88,451.76,100,0.89,455.77,100,0.81,422.93,50,0.6,335.8,250,0.896,458.332,100,1.0,500.0
A,26,491520,282,0.9893617021276596,495.25531914893617,100,0.0,56.64,100,0.0,56.97,100,0.0,54.58,50,0.0,50.54,250,0.0,57.172,100,1.0,500.0
A,26,552960,282,0.9078014184397163,481.10283687943263,100,0.4,290.74,100,0.37,280.19,100,0.22,216.45,50,0.1,140.26,250,0.28,245.852,100,0.9,482.83
A,26,614400,282,0.950354609929078,492.73758865248226,100,0.0,76.45,100,0.03,105.42,100,0.03,89.93,50,0.04,113.76,250,0.0,85.072,100,1.0,500.0
A,27,61440,282,0.0673758865248227,257.3723404255319,100,0.0,120.33,100,0.0,117.32,100,0.0,109.14,50,0.0,97.96,250,0.0,115.128,100,0.1,267.85
A,27,122880,282,0.35815602836879434,389.42198581560285,100,0.0,156.25,100,0.0,167.24,100,0.0,168.51,50,0.0,148.06,250,0.0,159.8,100,0.28,369.43
A,27,184320,282,0.10638297872340426,267.52127659574467,100,0.0,131.58,100,0.0,125.75,100,0.0,118.05,50,0.0,101.06,250,0.0,125.24,100,0.11,259.07
A,27,245760,282,0.11702127659574468,286.59929078014187,100,0.0,143.04,100,0.0,136.51,100,0.0,128.99,50,0.0,112.02,250,0.0,136.396,100,0.13,278.58
A,27,307200,282,0.7340425531914894,463.3156028368794,100,0.28,302.13,100,0.25,304.33,100,0.18,268.78,50,0.08,208.7,250,0.208,284.38,100,0.75,471.91
A,27,368640,282,0.975177304964539,496.23758865248226,100,0.53,300.48,100,0.66,355.78,100,0.62,336.02,50,0.7,370.46,250,0.588,325.352,100,0.99,498.1
A,27,430080,282,0.5531914893617021,452.92198581560285,100,0.57,379.8,100,0.61,384.23,100,0.54,371.75,50,0.56,373.02,250,0.552,377.348,100,0.47,445.72
A,27,491520,282,0.9929078014184397,497.0,100,0.23,171.69,100,0.25,178.43,100,0.25,175.03,50,0.3,193.84,250,0.228,168.54,100,1.0,500.0
A,27,552960,282,0.9858156028368794,493.6276595744681,100,0.0,55.14,100,0.0,55.04,100,0.0,53.47,50,0.0,49.44,250,0.0,55.62,100,1.0,500.0
A,27,614400,282,0.7304964539007093,376.6418439716312,100,0.0,54.5,100,0.0,53.95,100,0.0,52.88,50,0.0,48.46,250,0.0,54.872,100,0.72,375.33
A,28,61440,282,0.3900709219858156,406.8404255319149,100,0.09,262.52,100,0.03,257.87,100,0.02,246.6,50,0.0,214.12,250,0.052,258.632,100,0.38,394.06
A,28,122880,282,0.10638297872340426,274.9645390070922,100,0.0,126.34,100,0.0,122.8,100,0.0,116.35,50,0.0,103.84,250,0.0,122.092,100,0.08,252.62
A,28,184320,282,0.9858156028368794,496.4468085106383,100,0.73,388.77,100,0.75,397.87,100,0.74,391.4,50,0.78,406.28,250,0.76,401.252,100,1.0,500.0
A,28,245760,282,0.7375886524822695,476.28723404255317,100,0.85,437.86,100,0.85,439.33,100,0.8,417.6,50,0.74,391.56,250,0.816,427.948,100,0.64,462.7
A,28,307200,282,0.04609929078014184,279.6276595744681,100,0.2,209.05,100,0.31,251.02,100,0.38,283.35,50,0.36,288.84,250,0.292,251.932,100,0.02,269.9
A,28,368640,282,0.9574468085106383,494.6099290780142,100,0.05,88.96,100,0.2,151.31,100,0.16,132.6,50,0.34,208.96,250,0.12,118.332,100,0.99,499.7
A,28,430080,282,0.9929078014184397,496.9645390070922,100,0.29,206.0,100,0.34,227.47,100,0.33,216.26,50,0.3,193.74,250,0.312,211.488,100,1.0,500.0
A,28,491520,282,0.9822695035460993,495.4929078014184,100,0.59,326.63,100,0.56,324.28,100,0.64,346.92,50,0.7,372.42,250,0.636,347.276,100,0.99,499.84
A,28,552960,282,0.9858156028368794,495.1914893617021,100,0.0,60.9,100,0.0,61.93,100,0.0,58.23,50,0.06,82.42,250,0.0,61.196,100,1.0,500.0
A,28,614400,282,0.9858156028368794,493.6276595744681,100,0.0,55.25,100,0.0,55.06,100,0.0,53.48,50,0.0,49.36,250,0.0,55.644,100,1.0,500.0
A,29,61440,282,0.12056737588652482,289.5070921985816,100,0.0,141.9,100,0.0,135.48,100,0.0,127.16,50,0.0,107.16,250,0.0,134.764,100,0.14,280.57
A,29,122880,282,0.03900709219858156,202.9964539007092,100,0.0,120.66,100,0.0,116.1,100,0.0,111.23,50,0.0,98.58,250,0.0,116.456,100,0.03,194.85
A,29,184320,282,0.8333333333333334,474.1808510638298,100,0.03,219.79,100,0.03,206.13,100,0.0,165.46,50,0.0,131.8,250,0.016,189.908,100,0.87,484.35
A,29,245760,282,0.2624113475177305,355.5390070921986,100,0.18,178.27,100,0.15,164.96,100,0.1,139.07,50,0.02,97.68,250,0.132,156.836,100,0.17,345.32
A,29,307200,282,0.9609929078014184,493.21985815602835,100,0.82,427.39,100,0.84,435.4,100,0.73,389.59,50,0.44,269.96,250,0.812,424.792,100,0.97,497.86
A,29,368640,282,0.9893617021276596,496.15602836879435,100,0.35,227.2,100,0.34,219.42,100,0.41,249.07,50,0.44,260.68,250,0.344,225.76,100,1.0,500.0
A,29,430080,282,0.9964539007092199,498.5425531914894,100,0.36,237.28,100,0.44,271.25,100,0.57,318.32,50,0.66,356.16,250,0.436,266.136,100,1.0,500.0
A,29,491520,282,0.776595744680851,471.3758865248227,100,0.56,354.8,100,0.6,387.75,100,0.6,380.43,50,0.62,371.42,250,0.576,369.716,100,0.78,473.36
A,29,552960,282,0.9822695035460993,496.52836879432624,100,0.52,294.94,100,0.62,341.83,100,0.53,300.37,50,0.38,233.62,250,0.548,308.7,100,1.0,500.0
A,29,614400,282,0.9893617021276596,496.3900709219858,100,0.55,314.19,100,0.63,347.61,100,0.64,348.59,50,0.46,269.58,250,0.56,318.048,100,1.0,500.0
A,3,61440,282,0.9539007092198581,487.27659574468083,100,0.77,408.23,100,0.81,424.78,100,0.76,400.59,50,0.5,289.62,250,0.836,434.864,100,0.97,492.9
A,3,122880,282,0.09929078014184398,333.60283687943263,100,0.41,293.6,100,0.46,314.82,100,0.38,276.35,50,0.36,247.46,250,0.404,290.18,100,0.12,344.49
A,3,184320,282,0.09219858156028368,305.93971631205676,100,0.45,295.53,100,0.44,292.57,100,0.5,305.95,50,0.48,293.74,250,0.492,308.044,100,0.07,291.5
A,3,245760,282,0.04609929078014184,216.67730496453902,100,0.05,168.94,100,0.0,150.24,100,0.0,142.37,50,0.0,115.5,250,0.012,153.796,100,0.03,207.75
A,3,307200,282,0.05319148936170213,209.95035460992906,100,0.0,130.83,100,0.0,119.32,100,0.0,110.78,50,0.0,93.4,250,0.0,119.336,100,0.09,212.21
A,3,368640,282,0.9787234042553191,495.9255319148936,100,0.9,459.02,100,0.9,459.36,100,0.82,426.1,50,0.66,359.06,250,0.912,464.212,100,0.98,497.77
A,3,430080,282,0.9929078014184397,499.28723404255317,100,0.7,374.81,100,0.76,399.89,100,0.74,392.06,50,0.8,414.94,250,0.728,386.236,100,1.0,500.0
A,3,491520,282,0.9964539007092199,498.4113475177305,100,0.4,245.33,100,0.41,254.93,100,0.47,272.64,50,0.58,320.66,250,0.452,266.912,100,1.0,500.0
A,3,552960,282,0.9787234042553191,493.49645390070924,100,0.03,79.26,100,0.01,71.31,100,0.03,72.94,50,0.0,59.16,250,0.028,77.284,100,0.99,496.85
A,3,614400,282,0.9858156028368794,495.02127659574467,100,0.0,56.06,100,0.0,56.23,100,0.0,53.89,50,0.0,49.66,250,0.0,56.464,100,1.0,500.0
A,30,61440,282,0.13120567375886524,233.63120567375887,100,0.0,100.33,100,0.0,97.74,100,0.0,92.57,50,0.0,84.48,250,0.0,96.956,100,0.05,201.52
A,30,122880,282,0.41134751773049644,412.1666666666667,100,0.31,288.34,100,0.29,287.14,100,0.18,236.08,50,0.14,195.48,250,0.24,267.076,100,0.45,421.57
A,30,184320,282,0.09929078014184398,269.4751773049645,100,0.0,117.6,100,0.0,115.09,100,0.0,106.83,50,0.0,97.3,250,0.0,112.74,100,0.15,284.96
A,30,245760,282,0.16666666666666666,300.4645390070922,100,0.0,121.17,100,0.0,118.17,100,0.0,106.84,50,0.0,96.78,250,0.0,114.252,100,0.17,311.28
A,30,307200,282,0.900709219858156,486.7836879432624,100,0.23,260.09,100,0.31,295.01,100,0.24,262.01,50,0.16,191.46,250,0.252,265.12,100,0.95,495.79
A,30,368640,282,0.06028368794326241,332.89716312056737,100,0.32,299.18,100,0.37,309.05,100,0.34,261.71,50,0.24,214.8,250,0.384,290.764,100,0.04,329.13
A,30,430080,282,0.9929078014184397,497.1666666666667,100,0.51,290.59,100,0.47,278.89,100,0.58,319.16,50,0.6,329.68,250,0.548,308.296,100,1.0,500.0
A,30,491520,282,0.3120567375886525,376.6595744680851,100,0.0,139.03,100,0.0,133.02,100,0.0,122.62,50,0.0,109.34,250,0.0,131.484,100,0.21,374.64
A,30,552960,282,0.9680851063829787,493.8014184397163,100,0.59,330.0,100,0.8,416.14,100,0.79,411.14,50,0.76,400.14,250,0.716,381.688,100,0.99,499.73
A,30,614400,282,0.8404255319148937,478.08156028368796,100,0.78,412.01,100,0.83,432.88,100,0.78,411.46,50,0.74,394.42,250,0.768,408.968,100,0.82,477.94
A,34,61440,282,0.028368794326241134,174.54255319148936,100,0.0,96.71,100,0.0,94.47,100,0.0,90.53,50,0.0,83.5,250,0.0,93.98,100,0.02,172.41
A,34,122880,282,0.45390070921985815,397.177304964539,100,0.29,267.53,100,0.3,267.33,100,0.23,249.06,50,0.04,161.2,250,0.264,263.472,100,0.41,378.06
A,34,184320,282,0.031914893617021274,269.3510638297872,100,0.0,91.19,100,0.0,102.2,100,0.0,85.86,50,0.0,84.68,250,0.0,91.396,100,0.02,259.16
A,34,245760,282,0.08865248226950355,283.7411347517731,100,0.0,145.85,100,0.0,138.77,100,0.0,131.0,50,0.0,119.54,250,0.0,137.204,100,0.09,273.0
A,34,307200,282,0.4148936170212766,402.9468085106383,100,0.02,151.54,100,0.0,173.7,100,0.01,163.24,50,0.0,151.98,250,0.012,164.644,100,0.32,384.53
A,34,368640,282,0.8723404255319149,486.15602836879435,100,0.0,62.71,100,0.0,78.95,100,0.0,59.75,50,0.0,69.8,250,0.0,69.788,100,0.91,491.22
A,34,430080,282,0.9680851063829787,496.01418439716315,100,0.83,429.56,100,0.91,462.77,100,0.85,437.4,50,0.88,449.38,250,0.84,433.832,100,0.97,499.47
A,34,491520,282,0.48936170212765956,378.6418439716312,100,0.0,153.12,100,0.0,149.75,100,0.0,122.02,50,0.0,95.96,250,0.004,141.94,100,0.52,382.39
A,34,552960,282,0.9574468085106383,490.71985815602835,100,0.76,404.56,100,0.7,386.07,100,0.67,368.59,50,0.42,274.5,250,0.752,400.856,100,1.0,500.0
A,34,614400,282,0.9893617021276596,495.2730496453901,100,0.0,56.69,100,0.0,57.11,100,0.0,54.73,50,0.0,50.94,250,0.0,57.124,100,1.0,500.0
A,31,61440,282,0.1099290780141844,276.9432624113475,100,0.0,123.33,100,0.0,119.53,100,0.0,112.32,50,0.0,99.28,250,0.0,118.336,100,0.06,249.54
A,31,122880,282,0.09929078014184398,280.9255319148936,100,0.0,130.71,100,0.0,126.48,100,0.0,118.61,50,0.0,107.98,250,0.0,125.012,100,0.1,284.78
A,31,184320,282,0.32269503546099293,393.2695035460993,100,0.16,191.98,100,0.16,202.95,100,0.1,168.01,50,0.04,158.74,250,0.092,178.556,100,0.39,407.94
A,31,245760,282,0.03900709219858156,214.24113475177305,100,0.0,134.34,100,0.0,132.78,100,0.0,115.2,50,0.0,104.54,250,0.0,124.772,100,0.06,222.29
A,31,307200,282,0.549645390070922,440.0531914893617,100,0.35,301.17,100,0.34,295.96,100,0.35,295.48,50,0.16,247.22,250,0.332,297.944,100,0.43,429.63
A,31,368640,282,0.9929078014184397,498.2304964539007,100,0.89,454.76,100,0.92,469.48,100,0.9,458.78,50,0.84,433.82,250,0.932,472.92,100,1.0,500.0
A,31,430080,282,0.9716312056737588,495.6489361702128,100,0.9,458.13,100,0.94,475.3,100,0.91,462.69,50,0.9,458.98,250,0.904,461.048,100,0.97,497.13
A,31,491520,282,0.08156028368794327,385.0390070921986,100,0.0,139.2,100,0.0,133.06,100,0.0,136.29,50,0.02,128.8,250,0.0,141.18,100,0.06,391.63
A,31,552960,282,0.9893617021276596,496.9326241134752,100,0.64,347.51,100,0.63,345.9,100,0.65,350.12,50,0.68,362.54,250,0.652,352.408,100,1.0,500.0
A,31,614400,282,0.9929078014184397,497.57092198581563,100,0.35,220.54,100,0.37,228.12,100,0.44,257.38,50,0.48,272.8,250,0.396,240.76,100,1.0,500.0
A,32,61440,282,0.10283687943262411,250.7872340425532,100,0.0,118.51,100,0.0,113.27,100,0.0,106.32,50,0.0,92.82,250,0.0,112.532,100,0.06,232.74
A,32,122880,282,0.03900709219858156,187.70212765957447,100,0.0,106.44,100,0.0,102.91,100,0.0,98.7,50,0.0,88.84,250,0.0,103.02,100,0.03,182.53
A,32,184320,282,0.1879432624113475,324.04609929078015,100,0.0,129.97,100,0.0,136.29,100,0.0,134.75,50,0.0,123.18,250,0.0,131.408,100,0.13,301.45
A,32,245760,282,0.8652482269503546,486.1808510638298,100,0.1,197.69,100,0.11,219.87,100,0.08,191.68,50,0.04,178.5,250,0.088,207.336,100,0.88,490.15
A,32,307200,282,0.12411347517730496,285.99645390070924,100,0.04,179.75,100,0.0,160.42,100,0.0,151.25,50,0.0,122.12,250,0.008,163.756,100,0.11,275.73
A,32,368640,282,0.40070921985815605,402.9255319148936,100,0.45,303.46,100,0.41,287.88,100,0.46,294.08,50,0.34,239.7,250,0.472,305.848,100,0.35,388.39
A,32,430080,282,0.9822695035460993,495.5,100,0.87,448.14,100,0.9,459.17,100,0.88,450.23,50,0.84,432.72,250,0.896,458.728,100,1.0,500.0
A,32,491520,282,0.9893617021276596,497.1489361702128,100,0.14,129.99,100,0.22,164.27,100,0.23,164.63,50,0.36,219.64,250,0.196,152.316,100,1.0,500.0
A,32,552960,282,0.900709219858156,480.6170212765957,100,0.61,344.3,100,0.61,344.41,100,0.36,243.42,50,0.22,177.18,250,0.536,314.652,100,0.95,492.12
A,32,614400,282,0.9539007092198581,492.15602836879435,100,0.37,226.17,100,0.46,264.64,100,0.34,210.16,50,0.38,224.38,250,0.372,226.44,100,0.99,498.09
A,33,61440,282,0.1702127659574468,305.71985815602835,100,0.0,131.77,100,0.0,127.18,100,0.0,117.64,50,0.0,102.24,250,0.0,125.032,100,0.06,275.92
A,33,122880,282,0.9078014184397163,490.58156028368796,100,0.15,360.26,100,0.09,364.85,100,0.03,325.33,50,0.0,274.94,250,0.088,348.52,100,0.92,489.03
A,33,184320,282,0.05319148936170213,255.7836879432624,100,0.0,176.76,100,0.0,167.66,100,0.0,142.65,50,0.0,110.02,250,0.0,162.184,100,0.04,258.58
A,33,245760,282,0.8829787234042553,481.9609929078014,100,0.86,443.04,100,0.89,456.22,100,0.85,438.53,50,0.64,351.16,250,0.888,454.36,100,0.88,488.2
A,33,307200,282,0.04964539007092199,289.79787234042556,100,0.0,100.79,100,0.0,97.88,100,0.0,99.45,50,0.02,105.44,250,0.0,107.344,100,0.07,302.56
A,33,368640,282,0.6276595744680851,421.4432624113475,100,0.02,154.31,100,0.0,147.08,100,0.01,117.59,50,0.0,97.68,250,0.004,131.124,100,0.66,423.46
A,33,430080,282,0.1524822695035461,267.25531914893617,100,0.0,108.42,100,0.0,105.65,100,0.0,96.91,50,0.0,88.66,250,0.0,103.3,100,0.15,278.06
A,33,491520,282,0.9326241134751773,490.5425531914894,100,0.86,443.94,100,0.97,489.02,100,0.92,468.47,50,0.86,443.18,250,0.936,474.22,100,0.98,499.28
A,33,552960,282,0.7269503546099291,469.65248226950354,100,0.31,317.22,100,0.34,323.21,100,0.24,276.16,50,0.26,248.94,250,0.264,298.148,100,0.75,474.52
A,33,614400,282,0.9858156028368794,496.7517730496454,100,0.77,406.97,100,0.81,423.59,100,0.8,415.85,50,0.8,415.1,250,0.812,423.512,100,1.0,500.0
A,35,61440,282,0.35815602836879434,379.26241134751774,100,0.0,180.02,100,0.0,171.92,100,0.0,160.73,50,0.0,137.78,250,0.0,170.76,100,0.28,361.43
A,35,122880,282,0.20567375886524822,308.36879432624113,100,0.0,119.36,100,0.0,114.94,100,0.0,105.19,50,0.0,93.34,250,0.0,112.272,100,0.12,289.64
A,35,184320,282,0.0425531914893617,221.29432624113474,100,0.0,119.06,100,0.0,127.46,100,0.0,126.01,50,0.0,111.94,250,0.0,123.46,100,0.02,211.42
A,35,245760,282,0.16666666666666666,297.85460992907804,100,0.0,130.5,100,0.0,124.33,100,0.0,116.05,50,0.0,99.78,250,0.0,123.428,100,0.17,288.91
A,35,307200,282,0.9964539007092199,499.83687943262413,100,0.86,443.5,100,0.93,472.85,100,0.9,458.7,50,0.84,433.26,250,0.912,464.684,100,0.99,499.96
A,35,368640,282,0.9326241134751773,487.98581560283685,100,0.61,345.23,100,0.6,341.43,100,0.46,283.01,50,0.18,165.36,250,0.548,321.368,100,0.93,490.16
A,35,430080,282,0.5638297872340425,390.4255319148936,100,0.03,132.63,100,0.0,114.07,100,0.01,106.57,50,0.0,91.28,250,0.008,115.232,100,0.49,392.89
A,35,491520,282,0.15602836879432624,389.71985815602835,100,0.08,165.32,100,0.25,229.98,100,0.33,252.08,50,0.42,287.72,250,0.204,204.676,100,0.15,375.2
A,35,552960,282,0.9893617021276596,496.29432624113474,100,0.28,187.03,100,0.33,209.35,100,0.22,159.25,50,0.22,156.58,250,0.244,172.54,100,1.0,500.0
A,35,614400,282,0.9964539007092199,498.43617021276594,100,0.57,321.04,100,0.49,290.85,100,0.6,329.57,50,0.6,330.44,250,0.568,320.108,100,1.0,500.0
A,36,61440,282,0.0425531914893617,239.18439716312056,100,0.0,122.32,100,0.0,119.27,100,0.0,113.77,50,0.0,104.62,250,0.0,118.768,100,0.07,257.73
A,36,122880,282,0.08156028368794327,266.3723404255319,100,0.0,136.57,100,0.0,130.83,100,0.0,124.55,50,0.0,109.26,250,0.0,130.828,100,0.06,257.95
A,36,184320,282,0.74822695035461,464.42198581560285,100,0.4,311.32,100,0.42,307.48,100,0.29,247.05,50,0.2,179.02,250,0.356,282.46,100,0.81,475.05
A,36,245760,282,0.950354609929078,491.2482269503546,100,0.79,415.33,100,0.76,404.13,100,0.68,369.44,50,0.42,260.4,250,0.784,413.052,100,0.94,493.48
A,36,307200,282,0.07446808510638298,248.47163120567376,100,0.0,125.38,100,0.0,120.97,100,0.0,115.0,50,0.0,101.52,250,0.0,120.852,100,0.09,243.3
A,36,368640,282,0.5,433.9751773049645,100,0.02,192.67,100,0.0,180.28,100,0.0,177.46,50,0.0,151.48,250,0.004,180.108,100,0.51,435.93
A,36,430080,282,0.950354609929078,491.3191489361702,100,0.28,187.44,100,0.36,224.28,100,0.22,158.02,50,0.38,225.74,250,0.248,174.796,100,0.94,496.42
A,36,491520,282,0.9964539007092199,498.4113475177305,100,0.33,212.64,100,0.32,209.09,100,0.39,235.53,50,0.34,214.78,250,0.312,207.616,100,1.0,500.0
A,36,552960,282,0.9858156028368794,493.7411347517731,100,0.0,59.35,100,0.02,70.02,100,0.0,56.92,50,0.1,98.28,250,0.008,63.9,100,1.0,500.0
