arm,seed,learning_rate,step,E0/n_learnable,E0/success,E0/success_all,E0/mean_steps,E1/n_learnable,E1/success,E1/success_all,E1/mean_steps,E1b/n_learnable,E1b/success,E1b/success_all,E1b/mean_steps,E2/n_learnable,E2/success,E2/success_all,E2/mean_steps,E3a/n_learnable,E3a/success,E3a/success_all,E3a/mean_steps,E3b/n_learnable,E3b/success,E3b/success_all,E3b/mean_steps,E4/n_learnable,E4/success,E4/success_all,E4/mean_steps,E5/n_learnable,E5/success,E5/success_all,E5/mean_steps,n_episodes,n_new,wall_time_sec
N,9,3e-05,327680,282,0.12056737588652482,0.11333333333333333,256.9113475177305,138,0.06521739130434782,0.06,256.231884057971,93,0.07526881720430108,0.07,250.16129032258064,95,0.08421052631578947,0.08,247.8421052631579,96,0.09375,0.09,266.7395833333333,92,0.15217391304347827,0.14,260.0869565217391,99,0.0707070707070707,0.07,204.27272727272728,272,0.14338235294117646,0.121875,270.75,7135,7135,111.67961406707764
N,9,3e-05,348160,282,0.16666666666666666,0.15666666666666668,283.0851063829787,138,0.10869565217391304,0.1,286.536231884058,93,0.10752688172043011,0.1,280.258064516129,95,0.12631578947368421,0.12,272.46315789473687,96,0.17708333333333334,0.17,292.8541666666667,92,0.18478260869565216,0.17,285.1195652173913,99,0.08080808080808081,0.08,224.3030303030303,272,0.1801470588235294,0.153125,303.22058823529414,7135,7135,111.67961406707764
N,9,3e-05,368640,282,0.1347517730496454,0.12666666666666668,267.47163120567376,138,0.07971014492753623,0.07333333333333333,266.5652173913044,93,0.06451612903225806,0.06,261.2258064516129,95,0.09473684210526316,0.09,252.68421052631578,96,0.13541666666666666,0.13,273.6979166666667,92,0.16304347826086957,0.15,267.5978260869565,99,0.050505050505050504,0.05,207.8181818181818,272,0.12867647058823528,0.109375,285.4742647058824,7135,7135,111.67961406707764
N,9,3e-05,389120,282,0.14893617021276595,0.14,266.88652482269504,138,0.07971014492753623,0.07333333333333333,263.21014492753625,93,0.0967741935483871,0.09,257.83870967741933,95,0.08421052631578947,0.08,244.5157894736842,96,0.10416666666666667,0.1,265.75,92,0.11956521739130435,0.11,261.4673913043478,99,0.050505050505050504,0.05,202.6161616161616,272,0.1323529411764706,0.1125,288.0625,7135,7135,111.67961406707764
N,9,3e-05,409600,282,0.14184397163120568,0.13333333333333333,265.2304964539007,138,0.07971014492753623,0.07333333333333333,257.8623188405797,93,0.07526881720430108,0.07,252.65591397849462,95,0.07368421052631578,0.07,241.44210526315788,96,0.10416666666666667,0.1,259.21875,92,0.13043478260869565,0.12,259.9130434782609,99,0.04040404040404041,0.04,203.16161616161617,272,0.14705882352941177,0.125,288.15441176470586,7135,7135,111.67961406707764
N,10,3e-05,0,282,0.0,0.0,10.48581560283688,138,0.0,0.0,13.195652173913043,93,0.0,0.0,15.268817204301076,95,0.0,0.0,12.305263157894737,96,0.0,0.0,13.541666666666666,92,0.0,0.0,10.728260869565217,99,0.0,0.0,9.141414141414142,272,0.0,0.0,11.849264705882353,7380,7380,113.04511284828186
N,10,3e-05,20480,282,0.0070921985815602835,0.006666666666666667,61.00354609929078,138,0.0,0.0,54.507246376811594,93,0.0,0.0,57.10752688172043,95,0.0,0.0,52.31578947368421,96,0.010416666666666666,0.01,69.92708333333333,92,0.0,0.0,63.92391304347826,99,0.0,0.0,44.54545454545455,272,0.022058823529411766,0.01875,88.2904411764706,7380,7380,113.04511284828186
N,10,3e-05,40960,282,0.0035460992907801418,0.0033333333333333335,61.808510638297875,138,0.0,0.0,59.98550724637681,93,0.0,0.0,59.72043010752688,95,0.0,0.0,55.14736842105263,96,0.0,0.0,66.45833333333333,92,0.010869565217391304,0.01,67.40217391304348,99,0.0,0.0,46.38383838383838,272,0.029411764705882353,0.025,81.56985294117646,7380,7380,113.04511284828186
N,10,3e-05,61440,282,0.0070921985815602835,0.006666666666666667,62.641843971631204,138,0.0,0.0,67.0072463768116,93,0.0,0.0,64.45161290322581,95,0.0,0.0,56.473684210526315,96,0.0,0.0,71.82291666666667,92,0.0,0.0,67.51086956521739,99,0.0,0.0,50.26262626262626,272,0.025735294117647058,0.021875,81.86764705882354,7380,7380,113.04511284828186
N,10,3e-05,81920,282,0.0,0.0,64.69503546099291,138,0.0,0.0,68.97101449275362,93,0.0,0.0,67.74193548387096,95,0.0,0.0,60.43157894736842,96,0.010416666666666666,0.01,74.91666666666667,92,0.0,0.0,70.42391304347827,99,0.010101010101010102,0.01,54.96969696969697,272,0.007352941176470588,0.00625,78.74264705882354,7380,7380,113.04511284828186
N,10,3e-05,102400,282,0.0035460992907801418,0.0033333333333333335,73.38297872340425,138,0.0,0.0,75.65942028985508,93,0.0,0.0,73.3225806451613,95,0.0,0.0,71.34736842105264,96,0.010416666666666666,0.01,81.52083333333333,92,0.010869565217391304,0.01,79.47826086956522,99,0.010101010101010102,0.01,60.17171717171717,272,0.003676470588235294,0.003125,84.12132352941177,7380,7380,113.04511284828186
N,10,3e-05,122880,282,0.0070921985815602835,0.006666666666666667,81.39716312056737,138,0.0,0.0,84.03623188405797,93,0.0,0.0,85.90322580645162,95,0.021052631578947368,0.02,89.52631578947368,96,0.0,0.0,92.16666666666667,92,0.010869565217391304,0.01,84.79347826086956,99,0.0,0.0,65.36363636363636,272,0.0,0.0,87.06617647058823,7380,7380,113.04511284828186
N,10,3e-05,143360,282,0.0035460992907801418,0.0033333333333333335,98.34751773049645,138,0.0,0.0,102.97826086956522,93,0.0,0.0,104.2258064516129,95,0.021052631578947368,0.02,106.82105263157895,96,0.0,0.0,108.1875,92,0.03260869565217391,0.03,112.6195652173913,99,0.0,0.0,80.98989898989899,272,0.003676470588235294,0.003125,103.77573529411765,7380,7380,113.04511284828186
N,10,3e-05,163840,282,0.010638297872340425,0.01,127.44680851063829,138,0.0,0.0,135.3768115942029,93,0.0,0.0,131.76344086021504,95,0.0,0.0,133.46315789473684,96,0.0,0.0,148.61458333333334,92,0.010869565217391304,0.01,137.3586956521739,99,0.0,0.0,108.6969696969697,272,0.003676470588235294,0.003125,123.95588235294117,7380,7380,113.04511284828186
N,10,3e-05,184320,282,0.010638297872340425,0.01,163.36524822695034,138,0.007246376811594203,0.006666666666666667,174.32608695652175,93,0.0,0.0,164.7741935483871,95,0.031578947368421054,0.03,184.13684210526316,96,0.0,0.0,172.73958333333334,92,0.021739130434782608,0.02,179.95652173913044,99,0.050505050505050504,0.05,164.72727272727272,272,0.014705882352941176,0.0125,153.10294117647058,7380,7380,113.04511284828186
N,10,3e-05,204800,282,0.05673758865248227,0.05333333333333334,191.15248226950354,138,0.036231884057971016,0.03333333333333333,195.91304347826087,93,0.03225806451612903,0.03,192.19354838709677,95,0.07368421052631578,0.07,199.77894736842106,96,0.0625,0.06,206.65625,92,0.08695652173913043,0.08,208.07608695652175,99,0.050505050505050504,0.05,171.67676767676767,272,0.04779411764705882,0.040625,188.70955882352942,7380,7380,113.04511284828186
N,10,3e-05,225280,282,0.11347517730496454,0.10666666666666667,240.13829787234042,138,0.06521739130434782,0.06,241.86231884057972,93,0.053763440860215055,0.05,243.79569892473117,95,0.05263157894736842,0.05,225.54736842105262,96,0.07291666666666667,0.07,253.72916666666666,92,0.11956521739130435,0.11,244.70652173913044,99,0.030303030303030304,0.03,191.43434343434345,272,0.125,0.10625,250.80514705882354,7380,7380,113.04511284828186
N,10,3e-05,245760,282,0.10283687943262411,0.09666666666666666,244.24113475177305,138,0.057971014492753624,0.05333333333333334,242.65942028985506,93,0.03225806451612903,0.03,237.69892473118279,95,0.042105263157894736,0.04,227.68421052631578,96,0.11458333333333333,0.11,256.4166666666667,92,0.10869565217391304,0.1,238.45652173913044,99,0.030303030303030304,0.03,185.62626262626262,272,0.12867647058823528,0.109375,261.3272058823529,7380,7380,113.04511284828186
N,10,3e-05,266240,282,0.14184397163120568,0.13333333333333333,266.59929078014187,138,0.09420289855072464,0.08666666666666667,268.42753623188406,93,0.0967741935483871,0.09,267.01075268817203,95,0.08421052631578947,0.08,253.22105263157894,96,0.17708333333333334,0.17,277.7604166666667,92,0.11956521739130435,0.11,264.8804347826087,99,0.04040404040404041,0.04,206.35353535353536,272,0.15073529411764705,0.128125,288.9522058823529,7380,7380,113.04511284828186
N,10,3e-05,286720,282,0.1347517730496454,0.12666666666666668,267.0886524822695,138,0.08695652173913043,0.08,268.9855072463768,93,0.06451612903225806,0.06,267.16129032258067,95,0.09473684210526316,0.09,254.67368421052632,96,0.16666666666666666,0.16,278.1458333333333,92,0.10869565217391304,0.1,260.57608695652175,99,0.04040404040404041,0.04,206.94949494949495,272,0.15808823529411764,0.134375,289.15808823529414,7380,7380,113.04511284828186
N,10,3e-05,307200,282,0.16312056737588654,0.15333333333333332,285.4113475177305,138,0.10869565217391304,0.1,278.3550724637681,93,0.0967741935483871,0.09,277.83870967741933,95,0.11578947368421053,0.11,268.12631578947367,96,0.13541666666666666,0.13,283.8229166666667,92,0.1956521739130435,0.18,290.1630434782609,99,0.04040404040404041,0.04,224.56565656565655,272,0.1801470588235294,0.153125,313.60661764705884,7380,7380,113.04511284828186
N,10,3e-05,327680,282,0.12056737588652482,0.11333333333333333,279.4503546099291,138,0.050724637681159424,0.04666666666666667,269.7608695652174,93,0.07526881720430108,0.07,273.5483870967742,95,0.10526315789473684,0.1,260.53684210526313,96,0.125,0.12,280.5,92,0.18478260869565216,0.17,283.5326086956522,99,0.12121212121212122,0.12,228.8080808080808,272,0.16176470588235295,0.1375,301.5845588235294,7380,7380,113.04511284828186
N,10,3e-05,348160,282,0.08865248226950355,0.08333333333333333,254.22340425531914,138,0.050724637681159424,0.04666666666666667,239.0072463768116,93,0.043010752688172046,0.04,243.78494623655914,95,0.12631578947368421,0.12,239.29473684210527,96,0.11458333333333333,0.11,258.8229166666667,92,0.07608695652173914,0.07,257.54347826086956,99,0.10101010101010101,0.1,215.78787878787878,272,0.1213235294117647,0.103125,266.5845588235294,7380,7380,113.04511284828186
N,10,3e-05,368640,282,0.06382978723404255,0.06,241.97163120567376,138,0.036231884057971016,0.03333333333333333,225.3695652173913,93,0.021505376344086023,0.02,229.44086021505376,95,0.09473684210526316,0.09,228.66315789473686,96,0.09375,0.09,242.08333333333334,92,0.09782608695652174,0.09,251.65217391304347,99,0.0707070707070707,0.07,199.13131313131314,272,0.09558823529411764,0.08125,263.8014705882353,7380,7380,113.04511284828186
N,10,3e-05,389120,282,0.07801418439716312,0.07333333333333333,248.35106382978722,138,0.050724637681159424,0.04666666666666667,236.6231884057971,93,0.08602150537634409,0.08,240.91397849462365,95,0.07368421052631578,0.07,233.57894736842104,96,0.10416666666666667,0.1,247.57291666666666,92,0.11956521739130435,0.11,256.19565217391306,99,0.050505050505050504,0.05,198.96969696969697,272,0.11764705882352941,0.1,277.22058823529414,7380,7380,113.04511284828186
N,10,3e-05,409600,282,0.07801418439716312,0.07333333333333333,235.01063829787233,138,0.043478260869565216,0.04,227.28985507246378,93,0.021505376344086023,0.02,221.03225806451613,95,0.07368421052631578,0.07,218.5157894736842,96,0.08333333333333333,0.08,233.36458333333334,92,0.13043478260869565,0.12,235.45652173913044,99,0.030303030303030304,0.03,179.88888888888889,272,0.09926470588235294,0.084375,255.22426470588235,7380,7380,113.04511284828186
N,12,3e-05,0,282,0.0,0.0,12.73049645390071,138,0.0,0.0,16.26086956521739,93,0.0,0.0,18.06451612903226,95,0.0,0.0,15.989473684210527,96,0.0,0.0,15.864583333333334,92,0.0,0.0,13.206521739130435,99,0.0,0.0,11.464646464646465,272,0.0,0.0,13.047794117647058,7338,7338,113.16459608078003
N,12,3e-05,20480,282,0.0035460992907801418,0.0033333333333333335,56.159574468085104,138,0.0,0.0,52.10144927536232,93,0.0,0.0,57.096774193548384,95,0.010526315789473684,0.01,53.96842105263158,96,0.020833333333333332,0.02,72.125,92,0.010869565217391304,0.01,66.65217391304348,99,0.0,0.0,42.73737373737374,272,0.022058823529411766,0.01875,82.96691176470588,7338,7338,113.16459608078003
N,12,3e-05,40960,282,0.0,0.0,57.166666666666664,138,0.007246376811594203,0.006666666666666667,58.77536231884058,93,0.0,0.0,56.26881720430107,95,0.0,0.0,50.589473684210525,96,0.020833333333333332,0.02,72.41666666666667,92,0.010869565217391304,0.01,67.76086956521739,99,0.0,0.0,46.08080808080808,272,0.011029411764705883,0.009375,74.9375,7338,7338,113.16459608078003
N,12,3e-05,61440,282,0.0,0.0,59.0886524822695,138,0.0,0.0,59.61594202898551,93,0.0,0.0,58.70967741935484,95,0.0,0.0,54.95789473684211,96,0.010416666666666666,0.01,73.375,92,0.0,0.0,61.391304347826086,99,0.0,0.0,49.60606060606061,272,0.011029411764705883,0.009375,73.9154411764706,7338,7338,113.16459608078003
N,12,3e-05,81920,282,0.0,0.0,60.0886524822695,138,0.0,0.0,60.36231884057971,93,0.0,0.0,60.903225806451616,95,0.0,0.0,58.44210526315789,96,0.010416666666666666,0.01,71.45833333333333,92,0.0,0.0,61.29347826086956,99,0.0,0.0,48.16161616161616,272,0.0,0.0,71.7720588235294,7338,7338,113.16459608078003
N,12,3e-05,102400,282,0.0,0.0,66.41134751773049,138,0.0,0.0,66.48550724637681,93,0.0,0.0,66.72043010752688,95,0.0,0.0,65.29473684210527,96,0.010416666666666666,0.01,76.86458333333333,92,0.0,0.0,66.8804347826087,99,0.0,0.0,53.54545454545455,272,0.0,0.0,78.26838235294117,7338,7338,113.16459608078003
N,12,3e-05,122880,282,0.0035460992907801418,0.0033333333333333335,73.74468085106383,138,0.0,0.0,71.68840579710145,93,0.0,0.0,72.27956989247312,95,0.0,0.0,71.3578947368421,96,0.020833333333333332,0.02,86.5,92,0.0,0.0,73.03260869565217,99,0.010101010101010102,0.01,63.84848484848485,272,0.0,0.0,85.23529411764706,7338,7338,113.16459608078003
N,12,3e-05,143360,282,0.0,0.0,86.82978723404256,138,0.0,0.0,83.65942028985508,93,0.0,0.0,85.09677419354838,95,0.0,0.0,80.34736842105264,96,0.0,0.0,101.36458333333333,92,0.0,0.0,87.51086956521739,99,0.010101010101010102,0.01,78.58585858585859,272,0.0,0.0,90.0625,7338,7338,113.16459608078003
N,12,3e-05,163840,282,0.0070921985815602835,0.006666666666666667,108.56382978723404,138,0.0,0.0,105.05797101449275,93,0.0,0.0,102.36559139784946,95,0.0,0.0,100.23157894736842,96,0.0,0.0,117.33333333333333,92,0.010869565217391304,0.01,103.67391304347827,99,0.010101010101010102,0.01,91.58585858585859,272,0.011029411764705883,0.009375,104.29411764705883,7338,7338,113.16459608078003
N,12,3e-05,184320,282,0.01773049645390071,0.016666666666666666,151.64893617021278,138,0.0,0.0,144.81884057971016,93,0.0,0.0,149.58064516129033,95,0.0,0.0,136.92631578947368,96,0.020833333333333332,0.02,164.72916666666666,92,0.0,0.0,139.57608695652175,99,0.020202020202020204,0.02,126.08080808080808,272,0.01838235294117647,0.015625,137.9485294117647,7338,7338,113.16459608078003
N,12,3e-05,204800,282,0.010638297872340425,0.01,192.9078014184397,138,0.0,0.0,185.31159420289856,93,0.0,0.0,184.9784946236559,95,0.0,0.0,186.0421052631579,96,0.010416666666666666,0.01,206.20833333333334,92,0.021739130434782608,0.02,191.42391304347825,99,0.020202020202020204,0.02,175.59595959595958,272,0.03676470588235294,0.03125,180.2389705882353,7338,7338,113.16459608078003
N,12,3e-05,225280,282,0.11702127659574468,0.11,241.52482269503545,138,0.06521739130434782,0.06,230.36231884057972,93,0.043010752688172046,0.04,233.04301075268816,95,0.07368421052631578,0.07,221.3684210526316,96,0.13541666666666666,0.13,252.83333333333334,92,0.07608695652173914,0.07,230.7391304347826,99,0.08080808080808081,0.08,203.27272727272728,272,0.07352941176470588,0.0625,220.05882352941177,7338,7338,113.16459608078003
N,12,3e-05,245760,282,0.1099290780141844,0.10333333333333333,259.1595744680851,138,0.06521739130434782,0.06,245.6304347826087,93,0.021505376344086023,0.02,247.9247311827957,95,0.09473684210526316,0.09,241.52631578947367,96,0.13541666666666666,0.13,265.4791666666667,92,0.15217391304347827,0.14,269.89130434782606,99,0.10101010101010101,0.1,212.33333333333334,272,0.12867647058823528,0.109375,277.3382352941176,7338,7338,113.16459608078003
N,12,3e-05,266240,282,0.19858156028368795,0.18666666666666668,294.97872340425533,138,0.09420289855072464,0.08666666666666667,289.04347826086956,93,0.10752688172043011,0.1,286.38709677419354,95,0.1368421052631579,0.13,278.1578947368421,96,0.13541666666666666,0.13,292.4895833333333,92,0.21739130434782608,0.2,297.6195652173913,99,0.0707070707070707,0.07,233.22222222222223,272,0.20588235294117646,0.175,322.5845588235294,7338,7338,113.16459608078003
N,12,3e-05,286720,282,0.15602836879432624,0.14666666666666667,273.1489361702128,138,0.08695652173913043,0.08,264.31159420289856,93,0.0967741935483871,0.09,262.02150537634407,95,0.10526315789473684,0.1,254.8736842105263,96,0.11458333333333333,0.11,270.9791666666667,92,0.17391304347826086,0.16,276.0869565217391,99,0.050505050505050504,0.05,213.05050505050505,272,0.15441176470588236,0.13125,301.2757352941176,7338,7338,113.16459608078003
N,12,3e-05,307200,282,0.1879432624113475,0.17666666666666667,308.822695035461,138,0.13043478260869565,0.12,309.7463768115942,93,0.11827956989247312,0.11,300.39784946236557,95,0.11578947368421053,0.11,291.6,96,0.15625,0.15,306.7604166666667,92,0.18478260869565216,0.17,305.5978260869565,99,0.0707070707070707,0.07,249.53535353535352,272,0.21323529411764705,0.18125,335.2132352941176,7338,7338,113.16459608078003
N,12,3e-05,327680,282,0.24822695035460993,0.23333333333333334,333.5248226950355,138,0.2028985507246377,0.18666666666666668,341.0217391304348,93,0.1827956989247312,0.17,331.1182795698925,95,0.18947368421052632,0.18,315.57894736842104,96,0.22916666666666666,0.22,333.1458333333333,92,0.22826086956521738,0.21,332.20652173913044,99,0.13131313131313133,0.13,273.74747474747477,272,0.25735294117647056,0.21875,352.0257352941176,7338,7338,113.16459608078003
N,12,3e-05,348160,282,0.22695035460992907,0.21333333333333335,325.5567375886525,138,0.18115942028985507,0.16666666666666666,326.7608695652174,93,0.13978494623655913,0.13,316.60215053763443,95,0.15789473684210525,0.15,308.6842105263158,96,0.20833333333333334,0.2,324.3958333333333,92,0.22826086956521738,0.21,319.5869565217391,99,0.10101010101010101,0.1,262.6060606060606,272,0.2536764705882353,0.215625,347.55882352941177,7338,7338,113.16459608078003
N,12,3e-05,368640,282,0.1879432624113475,0.17666666666666667,297.0,138,0.14492753623188406,0.13333333333333333,296.5289855072464,93,0.12903225806451613,0.12,287.89247311827955,95,0.09473684210526316,0.09,278.9894736842105,96,0.16666666666666666,0.16,295.3958333333333,92,0.14130434782608695,0.13,295.5652173913044,99,0.0707070707070707,0.07,234.44444444444446,272,0.17279411764705882,0.146875,320.63235294117646,7338,7338,113.16459608078003
N,12,3e-05,389120,282,0.1950354609929078,0.18333333333333332,302.57092198581563,138,0.13043478260869565,0.12,304.60869565217394,93,0.11827956989247312,0.11,297.39784946236557,95,0.11578947368421053,0.11,285.2315789473684,96,0.1875,0.18,303.5104166666667,92,0.16304347826086957,0.15,296.0217391304348,99,0.050505050505050504,0.05,238.59595959595958,272,0.18382352941176472,0.15625,325.21691176470586,7338,7338,113.16459608078003
N,12,3e-05,409600,282,0.19148936170212766,0.18,294.54609929078015,138,0.13043478260869565,0.12,295.6811594202899,93,0.10752688172043011,0.1,291.01075268817203,95,0.11578947368421053,0.11,282.0210526315789,96,0.1875,0.18,299.6354166666667,92,0.1956521739130435,0.18,293.3369565217391,99,0.06060606060606061,0.06,230.25252525252526,272,0.1801470588235294,0.153125,317.94485294117646,7338,7338,113.16459608078003
N,11,3e-05,0,282,0.0,0.0,22.578014184397162,138,0.0,0.0,32.094202898550726,93,0.0,0.0,39.946236559139784,95,0.0,0.0,24.073684210526316,96,0.0,0.0,19.552083333333332,92,0.0,0.0,25.130434782608695,99,0.0,0.0,21.272727272727273,272,0.0,0.0,59.88970588235294,6847,6847,114.18512105941772
N,11,3e-05,20480,282,0.014184397163120567,0.013333333333333334,65.73049645390071,138,0.0,0.0,55.0,93,0.0,0.0,57.89247311827957,95,0.0,0.0,53.96842105263158,96,0.041666666666666664,0.04,80.40625,92,0.010869565217391304,0.01,66.22826086956522,99,0.0,0.0,45.62626262626262,272,0.0661764705882353,0.05625,97.36029411764706,6847,6847,114.18512105941772
N,11,3e-05,40960,282,0.024822695035460994,0.023333333333333334,71.02127659574468,138,0.0,0.0,58.731884057971016,93,0.0,0.0,61.053763440860216,95,0.0,0.0,58.02105263157895,96,0.041666666666666664,0.04,82.875,92,0.021739130434782608,0.02,71.01086956521739,99,0.0,0.0,47.13131313131313,272,0.0661764705882353,0.05625,102.9375,6847,6847,114.18512105941772
N,11,3e-05,61440,282,0.01773049645390071,0.016666666666666666,72.94326241134752,138,0.0,0.0,61.79710144927536,93,0.010752688172043012,0.01,67.7741935483871,95,0.010526315789473684,0.01,63.421052631578945,96,0.03125,0.03,82.33333333333333,92,0.010869565217391304,0.01,70.18478260869566,99,0.0,0.0,49.62626262626262,272,0.07720588235294118,0.065625,106.01838235294117,6847,6847,114.18512105941772
N,11,3e-05,81920,282,0.028368794326241134,0.02666666666666667,78.43262411347517,138,0.0,0.0,67.17391304347827,93,0.0,0.0,69.40860215053763,95,0.0,0.0,64.11578947368422,96,0.041666666666666664,0.04,89.47916666666667,92,0.021739130434782608,0.02,78.0,99,0.0,0.0,51.676767676767675,272,0.07352941176470588,0.0625,110.84191176470588,6847,6847,114.18512105941772
N,11,3e-05,102400,282,0.03546099290780142,0.03333333333333333,87.26950354609929,138,0.0,0.0,73.8913043478261,93,0.010752688172043012,0.01,80.44086021505376,95,0.0,0.0,72.71578947368421,96,0.08333333333333333,0.08,111.13541666666667,92,0.03260869565217391,0.03,90.41304347826087,99,0.0,0.0,56.63636363636363,272,0.08455882352941177,0.071875,119.95220588235294,6847,6847,114.18512105941772
N,11,3e-05,122880,282,0.0425531914893617,0.04,106.322695035461,138,0.0,0.0,91.39855072463769,93,0.010752688172043012,0.01,99.94623655913979,95,0.010526315789473684,0.01,90.6,96,0.09375,0.09,130.92708333333334,92,0.043478260869565216,0.04,112.34782608695652,99,0.0,0.0,69.03030303030303,272,0.08088235294117647,0.06875,132.23529411764707,6847,6847,114.18512105941772
N,11,3e-05,143360,282,0.04609929078014184,0.043333333333333335,133.62056737588654,138,0.014492753623188406,0.013333333333333334,126.68840579710145,93,0.0,0.0,130.01075268817203,95,0.010526315789473684,0.01,120.61052631578947,96,0.09375,0.09,163.48958333333334,92,0.05434782608695652,0.05,143.66304347826087,99,0.010101010101010102,0.01,96.88888888888889,272,0.08088235294117647,0.06875,158.53676470588235,6847,6847,114.18512105941772
N,11,3e-05,163840,282,0.08865248226950355,0.08333333333333333,225.73758865248226,138,0.057971014492753624,0.05333333333333334,223.5144927536232,93,0.11827956989247312,0.11,248.41935483870967,95,0.07368421052631578,0.07,218.68421052631578,96,0.1875,0.18,252.89583333333334,92,0.11956521739130435,0.11,228.2608695652174,99,0.030303030303030304,0.03,168.03030303030303,272,0.16911764705882354,0.14375,255.25367647058823,6847,6847,114.18512105941772
N,11,3e-05,184320,282,0.599290780141844,0.5633333333333334,380.09574468085106,138,0.5797101449275363,0.5333333333333333,384.6449275362319,93,0.6881720430107527,0.64,403.4301075268817,95,0.5894736842105263,0.56,373.3157894736842,96,0.7708333333333334,0.74,409.8645833333333,92,0.6086956521739131,0.56,388.2608695652174,99,0.43434343434343436,0.43,297.5353535353535,272,0.43014705882352944,0.365625,340.1139705882353,6847,6847,114.18512105941772
N,11,3e-05,204800,282,0.8014184397163121,0.7533333333333333,429.13475177304963,138,0.8333333333333334,0.7666666666666667,445.42028985507244,93,0.8387096774193549,0.78,440.48387096774195,95,0.7578947368421053,0.72,422.12631578947367,96,0.8854166666666666,0.85,462.0729166666667,92,0.8260869565217391,0.76,434.80434782608694,99,0.6363636363636364,0.63,356.5858585858586,272,0.6360294117647058,0.540625,394.15441176470586,6847,6847,114.18512105941772
N,11,3e-05,225280,282,0.4858156028368794,0.45666666666666667,394.531914893617,138,0.42028985507246375,0.38666666666666666,400.65942028985506,93,0.46236559139784944,0.43,398.1290322580645,95,0.4,0.38,382.4736842105263,96,0.5104166666666666,0.49,412.7604166666667,92,0.4782608695652174,0.44,389.8478260869565,99,0.36363636363636365,0.36,331.8484848484849,272,0.4338235294117647,0.36875,381.01838235294116,6847,6847,114.18512105941772
N,11,3e-05,245760,282,0.17375886524822695,0.16333333333333333,273.6595744680851,138,0.08695652173913043,0.08,261.5507246376812,93,0.0967741935483871,0.09,264.44086021505376,95,0.09473684210526316,0.09,253.09473684210528,96,0.11458333333333333,0.11,271.6979166666667,92,0.15217391304347827,0.14,274.79347826086956,99,0.04040404040404041,0.04,212.43434343434345,272,0.16911764705882354,0.14375,300.19485294117646,6847,6847,114.18512105941772
N,11,3e-05,266240,282,0.1773049645390071,0.16666666666666666,289.1241134751773,138,0.10144927536231885,0.09333333333333334,285.8985507246377,93,0.08602150537634409,0.08,282.6989247311828,95,0.11578947368421053,0.11,270.4842105263158,96,0.125,0.12,288.1875,92,0.17391304347826086,0.16,292.4130434782609,99,0.050505050505050504,0.05,228.8080808080808,272,0.1875,0.159375,317.6102941176471,6847,6847,114.18512105941772
N,11,3e-05,286720,282,0.14893617021276595,0.14,275.11347517730496,138,0.11594202898550725,0.10666666666666667,268.2391304347826,93,0.0967741935483871,0.09,266.5698924731183,95,0.1368421052631579,0.13,259.7157894736842,96,0.125,0.12,270.7916666666667,92,0.15217391304347827,0.14,274.85869565217394,99,0.0707070707070707,0.07,221.989898989899,272,0.15808823529411764,0.134375,305.0404411764706,6847,6847,114.18512105941772
N,11,3e-05,307200,282,0.09574468085106383,0.09,255.68085106382978,138,0.050724637681159424,0.04666666666666667,244.8768115942029,93,0.08602150537634409,0.08,246.4516129032258,95,0.08421052631578947,0.08,240.37894736842105,96,0.11458333333333333,0.11,254.02083333333334,92,0.15217391304347827,0.14,259.9021739130435,99,0.06060606060606061,0.06,205.22222222222223,272,0.12867647058823528,0.109375,287.4632352941176,6847,6847,114.18512105941772
N,11,3e-05,327680,282,0.11347517730496454,0.10666666666666667,257.04609929078015,138,0.057971014492753624,0.05333333333333334,248.6014492753623,93,0.08602150537634409,0.08,246.51612903225808,95,0.07368421052631578,0.07,238.21052631578948,96,0.11458333333333333,0.11,254.45833333333334,92,0.15217391304347827,0.14,260.67391304347825,99,0.050505050505050504,0.05,201.56565656565655,272,0.125,0.10625,284.1470588235294,6847,6847,114.18512105941772
N,11,3e-05,348160,282,0.1595744680851064,0.15,276.45390070921985,138,0.10144927536231885,0.09333333333333334,267.5217391304348,93,0.0967741935483871,0.09,266.93548387096774,95,0.08421052631578947,0.08,255.0,96,0.11458333333333333,0.11,270.1666666666667,92,0.18478260869565216,0.17,278.69565217391306,99,0.08080808080808081,0.08,223.66666666666666,272,0.17279411764705882,0.146875,307.2757352941176,6847,6847,114.18512105941772
N,11,3e-05,368640,282,0.1595744680851064,0.15,288.6170212765957,138,0.09420289855072464,0.08666666666666667,279.57246376811594,93,0.10752688172043011,0.1,284.13978494623655,95,0.11578947368421053,0.11,268.87368421052633,96,0.125,0.12,288.28125,92,0.21739130434782608,0.2,293.44565217391306,99,0.15151515151515152,0.15,236.57575757575756,272,0.19117647058823528,0.1625,314.0992647058824,6847,6847,114.18512105941772
N,11,3e-05,389120,282,0.2198581560283688,0.20666666666666667,317.5248226950355,138,0.16666666666666666,0.15333333333333332,313.9492753623188,93,0.1827956989247312,0.17,314.4301075268817,95,0.18947368421052632,0.18,299.58947368421053,96,0.19791666666666666,0.19,318.90625,92,0.25,0.23,316.7608695652174,99,0.1717171717171717,0.17,257.030303030303,272,0.23161764705882354,0.196875,338.65808823529414,6847,6847,114.18512105941772
