arm,seed,run_seed,step,random/n,random/success,random/mean_steps,verifai/n,verifai/success,verifai/mean_steps,n_episodes,n_new,wall_time_sec
S_mab,80,2853568375,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_mab,80,2853568375,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5565,5565,61.31595301628113
S_sa,80,362504038,0,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,10240,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,20480,298,0.5,117.08724832214764,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,30720,298,0.45302013422818793,126.92953020134229,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,40960,298,0.40268456375838924,133.5771812080537,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,51200,298,0.3724832214765101,139.6510067114094,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,61440,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,71680,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,81920,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,92160,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,102400,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,112640,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,122880,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,133120,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,143360,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,153600,298,0.5973154362416108,101.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,163840,298,0.6711409395973155,90.54697986577182,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,194560,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,204800,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,215040,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,225280,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,235520,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,245760,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,256000,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,266240,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1565,1565,58.461220026016235
S_sa,80,362504038,307200,298,0.0,200.0,2000,0.0,200.0,1565,1565,58.461220026016235
N,81,682155911,0,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,10240,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,20480,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,30720,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,40960,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,51200,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,61440,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,71680,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,81920,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,92160,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,102400,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,112640,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,122880,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,133120,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,143360,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,153600,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,163840,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,174080,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,184320,298,0.026845637583892617,195.8288590604027,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,194560,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,204800,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,215040,298,0.0,200.0,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,225280,298,0.08389261744966443,186.74496644295303,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1619,1619,58.387779235839844
N,81,682155911,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1619,1619,58.387779235839844
A,81,3466281816,0,298,0.697986577181208,109.58053691275168,2000,0.0605,196.593,3644,1871,58.402825117111206
A,81,3466281816,10240,298,0.013422818791946308,197.71140939597316,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,20480,298,0.0436241610738255,193.49664429530202,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,30720,298,0.04697986577181208,192.91610738255034,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,40960,298,0.040268456375838924,193.6006711409396,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,51200,298,0.1644295302013423,172.9228187919463,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,61440,298,0.43288590604026844,129.05704697986576,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,71680,298,0.6476510067114094,93.38926174496645,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,81920,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,92160,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,102400,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,112640,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,133120,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
A,81,3466281816,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3644,1871,58.402825117111206
S_ce,81,1751320872,0,298,0.20469798657718122,166.60738255033556,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,10240,298,0.0,200.0,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,20480,298,0.0,200.0,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,30720,298,0.0,200.0,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,40960,298,0.0,200.0,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,51200,298,0.0,200.0,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,61440,298,0.0,200.0,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,71680,298,0.0,200.0,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,81920,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,92160,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,102400,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,112640,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,133120,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_ce,81,1751320872,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8497,8497,61.049203872680664
S_mab,81,2463952689,0,298,0.33557046979865773,147.33892617449663,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,10240,298,0.0,200.0,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,20480,298,0.06040268456375839,191.83221476510067,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,30720,298,0.17785234899328858,171.7214765100671,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,40960,298,0.3926174496644295,137.1208053691275,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,51200,298,0.3926174496644295,136.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,61440,298,0.2953020134228188,153.61073825503357,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,71680,298,0.2181208053691275,167.5704697986577,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,81920,298,0.29194630872483224,157.26174496644296,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,92160,298,0.22483221476510068,170.04026845637583,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,102400,298,0.4228187919463087,132.79530201342283,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,112640,298,0.5469798657718121,110.69127516778524,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,133120,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_mab,81,2463952689,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,5770,5770,60.08831787109375
S_sa,81,1039425116,0,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,10240,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,20480,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,30720,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,40960,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,51200,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,61440,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,71680,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,81920,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,92160,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,102400,298,0.07718120805369127,194.51677852348993,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,112640,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,122880,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,133120,298,0.0,200.0,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,143360,298,0.4563758389261745,132.56375838926175,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,153600,298,0.3422818791946309,154.04026845637583,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,163840,298,0.5369127516778524,116.06040268456375,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,174080,298,0.5973154362416108,101.90939597315436,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,184320,298,0.6677852348993288,90.93288590604027,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
S_sa,81,1039425116,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2217,2217,58.21842408180237
N,82,87465061,0,298,0.5067114093959731,156.2248322147651,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,10240,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,20480,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,30720,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,40960,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,51200,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,61440,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,71680,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,81920,298,0.1476510067114094,182.3791946308725,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,92160,298,0.4798657718120805,127.14429530201342,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,102400,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,112640,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,133120,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,143360,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,153600,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,163840,298,0.6677852348993288,92.74832214765101,2000,0.001,199.9895,1853,1853,58.30620217323303
N,82,87465061,174080,298,0.0,200.0,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
N,82,87465061,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1853,1853,58.30620217323303
A,82,3632336523,0,298,0.010067114093959731,198.39597315436242,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,10240,298,0.0,200.0,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,20480,298,0.5335570469798657,112.59060402684564,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,30720,298,0.0,200.0,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,40960,298,0.0,200.0,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,51200,298,0.15771812080536912,175.24161073825502,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,61440,298,0.5704697986577181,106.53020134228188,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,71680,298,0.006711409395973154,198.85906040268458,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,81920,298,0.0,200.0,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,92160,298,0.0,200.0,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,102400,298,0.5369127516778524,111.83221476510067,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,112640,298,0.5906040268456376,101.99328859060402,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,122880,298,0.5939597315436241,101.50335570469798,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,133120,298,0.5939597315436241,101.52348993288591,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,143360,298,0.5805369127516778,104.29865771812081,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,153600,298,0.6140939597315436,98.56375838926175,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2830,1442,58.544371366500854
A,82,3632336523,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2830,1442,58.544371366500854
