arm,seed,final_random,auc_random,final_steps_random,auc_steps_random,final_verifai,auc_verifai,final_steps_verifai,auc_steps_verifai
A,100,0.9361702127659575,0.6288416075650118,483.95626477541373,424.71552403467297,0.5961466517022073,0.3359832896869933,358.86625514403295,267.6952550193291
B_ce,1,0.9657210401891253,0.6069739952718676,490.2375886524822,400.4062253743105,0.0007482229704450999,0.06119840379099632,57.11803217358773,125.45192667414891
B_ce,2,0.933806146572104,0.7237982663514578,485.80496453900713,427.7714736012609,0.7411148522259633,0.2875358523506672,398.2461653572764,209.60141538845247
B_ce,3,0.9929078014184395,0.6522852639873916,496.93144208037825,409.0693459416864,0.09633370744481855,0.19385210125950866,110.62532734754957,197.38801596209004
B_ce,4,0.9609929078014184,0.605397951142632,494.37943262411346,391.5005910165484,0.623643845866068,0.30914079062227207,340.91844369622146,231.89016710313007
B_ce,5,0.9905437352245863,0.6550433412135539,496.58037825059097,402.2951142631994,0.18780396558174328,0.33146277590722034,149.56546950991392,232.13994887143033
B_ce,6,0.9799054373522459,0.516548463356974,494.89479905437355,376.956658786446,0.5162738496071829,0.26599326599326595,294.6513280957725,237.63863948123208
B_ce,7,0.9078014184397163,0.7630023640661938,482.68321513002365,439.4533096926714,0.13393191170968946,0.2157999750592343,143.0299289188178,187.26346801346799
B_ce,8,0.9858156028368793,0.7237982663514578,494.4787234042553,420.2299054373522,0.0645342312008978,0.3434031674772415,90.36438458660682,237.7072889387704
B_ce,9,0.9893617021276596,0.8067375886524822,496.6430260047282,445.52304964539,0.3449307893752338,0.3720850480109739,216.45959595959593,253.5732634991894
B_ce,10,0.9846335697399528,0.5622537431048069,495.6371158392435,376.8483057525611,0.20426487093153756,0.14462526499563536,159.97661803217358,153.6351789499938
B_ce,11,0.7919621749408984,0.5587076438140267,454.9503546099291,381.6646966115051,0.36008230452674894,0.28666292555181444,275.1984661429106,243.16694725028054
B_ce,12,0.9822695035460992,0.7119779353821908,493.32269503546104,412.6765169424744,0.04713804713804707,0.2666791370495074,82.28900112233445,193.57123706197783
B_ce,13,0.9728132387706855,0.7308904649330181,487.71276595744683,431.460401891253,0.24579124579124575,0.3940329218106996,167.43303404414516,268.1308143159995
B_ce,14,0.9562647754137116,0.6138691883372734,491.451536643026,392.4672970843183,0.3754208754208754,0.26724030427734125,247.76075570520015,214.32750342935526
B_ce,15,0.9373522458628841,0.6286446020488574,492.31205673758865,406.897951142632,0.6335578002244668,0.322234692605063,344.7908716797606,258.99292305773787
B_ce,16,0.9645390070921985,0.683806146572104,484.30851063829795,421.4087864460205,0.08604564160119714,0.1292243421873051,98.479797979798,158.0990460157127
B_ce,17,0.9432624113475176,0.5724980299448383,474.0898345153664,374.8376674546887,0.001309390198279,0.1784200024940765,55.5744481855593,173.31041900486343
B_ce,18,0.8167848699763592,0.710795902285264,466.1572104018913,442.7139479905437,0.1410400299289188,0.3251028806584362,147.37822671156002,248.50860456416012
B_ce,19,0.9846335697399526,0.7149330181245074,494.2434988179669,427.4745862884161,0.24448185559296665,0.2389637111859334,167.400860456416,198.8507606933533
B_ce,20,0.9905437352245863,0.6522852639873916,496.4751773049645,410.4312450748621,0.3398802843247288,0.34655193914453175,213.80770669659557,241.72374984412022
B_ce,21,0.9905437352245863,0.7261623325453113,496.6453900709221,417.31993695823485,0.5682753460531238,0.4818555929667041,312.36812570145906,294.00969572265865
B_ce,22,0.9917257683215128,0.6239164696611506,497.403073286052,390.2929472025217,0.4934530490086045,0.32940516273849607,289.068836513281,249.29492455418384
B_ce,23,0.9231678486997635,0.6245074862096139,465.1146572104019,412.5025610717101,0.031612420501309337,0.25972689861578746,71.49233071455293,209.00922808330216
B_ce,24,0.9704491725768322,0.6296296296296297,494.209219858156,393.73305752561066,0.767302656191545,0.4654882154882155,405.5748222970445,296.20395311136053
B_ce,25,0.8794326241134751,0.5074862096138691,482.69385342789593,371.38829787234044,0.06285072951739613,0.10877291432846983,117.40216984661429,153.32201646090536
B_ce,26,0.9716312056737588,0.7125689519306541,493.4160756501182,427.4537037037037,0.1589973812196034,0.2222533981793241,133.77422371866817,183.32404289811697
B_ce,27,0.9858156028368795,0.6840031520882585,494.8877068557919,420.36524822695037,0.32603815937149266,0.22387454794862197,212.3380097268986,194.90815563037785
B_ce,28,0.9787234042553191,0.7003546099290779,494.71631205673754,425.68873128447586,0.44631500187055745,0.34081556303778526,263.9573512906846,250.79367751589976
B_ce,29,0.9739952718676124,0.661150512214342,494.9137115839244,408.12805358550037,0.49569771791994005,0.3369497443571518,286.0482603815937,262.49881531363013
B_ce,30,0.9905437352245863,0.7149330181245074,498.0271867612293,428.9988179669031,0.7740366629255518,0.3347050754458162,409.8776655443323,276.7804589100885
B_ce,31,0.9692671394799054,0.5522064617809298,494.1229314420804,387.6442080378251,0.2254021698466143,0.1373300910337947,234.0252525252525,166.91922309514902
B_ce,32,0.9219858156028368,0.4450354609929077,484.9810874704492,357.99369582348305,0.3546576879910213,0.22240927796483348,238.78151889263003,205.67642474123957
B_ce,33,0.9881796690307328,0.6113081166272656,496.45626477541373,404.4657210401891,0.4257388701833145,0.22462277091906716,264.105873550318,198.98048385085423
B_ce,34,0.8936170212765958,0.6122931442080378,470.57683215130027,391.065011820331,0.17938645716423493,0.2200710811821923,164.98503554059107,189.10238184312257
B_ce,35,0.933806146572104,0.7202521670606775,483.49645390070924,435.6481481481482,0.4863449307893752,0.18347050754458158,278.5237560793116,182.19980670906597
B_ce,36,0.9869976359338061,0.7161150512214342,495.26122931442075,419.2704885736801,0.2506546950991395,0.29158872677391195,171.46763935652825,217.016523257264
B_ce,37,0.6619385342789599,0.4613869188337273,438.99881796690306,357.51044129235623,0.367003367003367,0.1450617283950617,280.801720912832,165.37118094525508
B_ce,38,0.693853427895981,0.2387706855791962,436.19976359338057,303.9659180457053,0.0166479610924055,0.019017333832148608,99.11242050130939,129.32974809826663
B_ce,39,0.6950354609929077,0.44779353821907014,428.42316784869973,350.2828999211977,0.5076692854470632,0.27575134056615536,323.7959221848111,226.09343434343435
B_ce,40,0.8947990543735225,0.5685579196217494,472.55791962174936,392.64696611505127,0.161242050130939,0.2556116722783389,161.05368499812946,236.32737872552684
B_ce,41,0.6264775413711584,0.4127265563435776,381.7860520094562,335.66213553979514,0.17976056864945753,0.219073450554932,201.77665544332214,218.36310637236565
B_ce,42,0.983451536643026,0.6227344365642239,496.0780141843972,398.2411347517731,0.494949494949495,0.43973687492206004,289.2225963337075,283.23397555804956
B_ce,43,0.9858156028368795,0.6814420803782506,496.13829787234044,410.808707643814,0.41432846988402544,0.3762938022197281,249.01234567901236,254.70111609926425
B_ce,44,0.9905437352245864,0.737785657998424,495.88534278959816,436.1871552403468,0.15282454171343055,0.19799850355405907,128.1225215114104,198.29857214116473
B_ce,45,0.9834515366430261,0.6446020488573679,494.67730496453896,410.4623719464144,0.2858211747100636,0.18998628257887512,186.68125701459033,179.5066716548198
B_ce,46,0.9917257683215128,0.5634357762017336,496.77186761229314,380.27245862884155,0.2824541713430602,0.2477865070457663,196.00598578376355,209.24750592343185
B_ce,47,0.9881796690307327,0.7722616233254531,496.1666666666667,434.40937746256895,0.5355405910961467,0.3388826536974685,307.4102132435466,236.7654632747225
