id,a,b,metric,n_a,n_b,mean_a,mean_b,mean_diff,sd_a,sd_b,sd_diff,t,p,ci_lo,ci_hi,detectable,p_adj
C3_sa,B_sa,N,auc_E4v,100,100,0.22751111111111114,0.21374444444444446,0.013766666666666677,0.08967735602182537,0.08954787364044652,0.012673140832718066,1.086286884078923,0.2786727963290906,-0.01057777777777777,0.03844444444444442,0.0562655987360082,0.9033483892853978
C4_ce,B_ce,S_ce,final_E7,100,100,0.9535333333333333,0.9739666666666668,-0.020433333333333414,0.083872090096731,0.07630450987138022,0.011338829623865825,-1.8020672336698305,0.07306938774261212,-0.042000833333333466,0.0014341666666666131,0.05034158825926703,0.7918845415873547
C4_ce,B_ce,S_ce,auc_E6,100,100,0.2498355555555556,0.25456888888888884,-0.004733333333333256,0.10608206156560228,0.10706559017059765,0.015071975446034475,-0.3140486361778558,0.7538147619375617,-0.03420116666666662,0.024827944444444448,0.0669158288224958,0.9033483892853978
C4_ce,B_ce,S_ce,S_edge,100,100,0.276575,0.257825,0.01874999999999999,0.21404434515286588,0.21547955337079064,0.03037209568218739,0.6173429781138375,0.5377178572043939,-0.03969187499999996,0.07753354166666668,0.13484456386799948,0.9033483892853978
C4_ce,B_ce,S_ce,auc_edge,100,100,0.23827083333333332,0.2437361111111111,-0.005465277777777777,0.10013612557888509,0.09958421577858581,0.014122414693736401,-0.38699315211312596,0.6991769085686519,-0.03325180555555559,0.022682326388888875,0.06270001484476961,0.9033483892853978
C4_ce,B_ce,S_ce,final_E1v,100,100,0.28093333333333337,0.2626,0.018333333333333368,0.22214497647345205,0.22591258005511888,0.03168357372512626,0.5786384292499918,0.5634909707000237,-0.04260416666666663,0.07950000000000007,0.14066720075723677,0.9033483892853978
C4_ce,B_ce,S_ce,final_E2v,100,100,0.2907666666666666,0.2776666666666667,0.013099999999999945,0.22840925278204782,0.23225605089255802,0.03257509170096992,0.40214775510854184,0.6880091912515384,-0.04936833333333339,0.0760341666666667,0.14462531921870417,0.9033483892853978
C4_ce,B_ce,S_ce,final_E3v,100,100,0.2772,0.2550333333333333,0.022166666666666723,0.2201650844752586,0.2192618444997285,0.03107224177226691,0.7133912908225137,0.47644366840299573,-0.03780083333333333,0.08200249999999998,0.1379530386716011,0.9033483892853978
C4_ce,B_ce,S_ce,final_E4v,100,100,0.2574,0.23600000000000002,0.021400000000000002,0.19644173634954068,0.19402291972400248,0.02761055036725077,0.7750660423409313,0.43922541980125424,-0.03193500000000009,0.07493333333333332,0.12258398832224486,0.9033483892853978
C4_ce,B_ce,S_ce,auc_E1v,100,100,0.25422777777777783,0.25801111111111114,-0.0037833333333333052,0.10652791828898384,0.10643312267426332,0.015058621111236977,-0.2512403562973055,0.8018888355555808,-0.033150555555555544,0.025711805555555536,0.066856538891687,0.9105545408203706
